bug_id,creation_date,product_name,component_name,environment,severity_rating,priority,target_role,escalation_level,confidence_score
EVOLUTION-210602,2001-09-21,EVOLUTION,Mailer,unknown,3,low,Frontend Developer,Same-day review,0.9134333681256545
TOMBOY-409940,2007-02-20,Other,General,unknown,2,low,Software Developer,Standard queue,0.4833545308862064
GTK+-314348,2005-08-24,GTK+,Widget: Other,unknown,2,low,Software Developer,Standard queue,0.4335839092740334
GNOME-VFS-322988,2005-12-02,Other,Build,unknown,2,low,DevOps Engineer,Standard queue,0.44789910912123154
PANGO-151689,2004-09-02,Other,indic,unknown,2,low,Software Developer,Standard queue,0.5090399487953381
EVOLUTION-215385,2001-11-14,EVOLUTION,Mailer,unknown,2,low,Frontend Developer,Standard queue,0.4427555632455996
GDM-334186,2006-03-11,Other,general,unknown,2,low,Software Developer,Standard queue,0.4681696875946849
WEBSITE-528874,2008-04-19,Other,help.gnome.org,unknown,2,low,Software Developer,Standard queue,0.47837733533748544
GNOME-USER-DOCS-413456,2007-03-01,Other,user-guide,unknown,1,low,Software Developer,Standard queue,0.7481990807910052
EVINCE-301070,2005-04-18,Other,general,unknown,2,low,Software Developer,Standard queue,0.6995232040722213
GNOME-BUILDER-774073,2016-11-07,Other,editor,unknown,2,low,Software Developer,Standard queue,0.4774700611182533
RHYTHMBOX-336912,2006-04-02,RHYTHMBOX,playback,unknown,2,low,Software Developer,Standard queue,0.5381602662659009
PYGOBJECT-121611,2003-09-06,Other,codegen,unknown,2,low,Software Developer,Standard queue,0.5703403337739218
GNOME-PRINT-409738,2007-02-19,Other,general,unknown,2,low,Software Developer,Standard queue,0.4399185347601873
EVOLUTION-438613,2007-05-15,EVOLUTION,general,unknown,1,low,Software Developer,Standard queue,0.7876575298346645
RHYTHMBOX-122839,2003-09-20,RHYTHMBOX,User Interface,unknown,2,low,Frontend Developer,Standard queue,0.4594696590375051
GSTREAMER-305505,2005-05-26,GSTREAMER,gst-plugins,unknown,2,low,Software Developer,Standard queue,0.4505843225325944
GNOME-CONTROL-CENTER-147452,2004-07-12,GNOME-CONTROL-CENTER,[obsolete] Preferred applications,unknown,2,low,Software Developer,Standard queue,0.4780052353345798
TOTEM-522548,2008-03-15,TOTEM,YouTube plugin,unknown,2,low,Software Developer,Standard queue,0.47882912319079124
DIA-447094,2007-06-13,Other,objects,unknown,2,low,Software Developer,Standard queue,0.8082267406116006
EVOLUTION-205074,2001-07-21,EVOLUTION,Shell,unknown,2,low,Software Developer,Standard queue,0.48568940800324084
GNOME-MEDIA-75359,2002-03-19,Other,Gnome-CD,unknown,3,low,Systems Developer,Same-day review,0.49942258198236866
PLANNER-323083,2005-12-03,Other,General,unknown,2,low,Software Developer,Standard queue,0.4843538796306031
GTK+-496277,2007-11-12,GTK+,Documentation,unknown,1,low,Product Specialist,Standard queue,0.825202659184931
SOUND-JUICER-162252,2004-12-26,Other,interface,unknown,2,low,Frontend Developer,Standard queue,0.8050023387871088
GARNOME-130281,2003-12-31,Other,general,unknown,2,low,Software Developer,Standard queue,0.48121516442345835
LIBGWEATHER-425778,2007-04-03,Other,general,unknown,1,low,Software Developer,Standard queue,0.5300057790167108
GLIB-506374,2007-12-30,GLIB,gio,unknown,2,low,Software Developer,Standard queue,0.5454630565884693
VINAGRE-617005,2010-04-27,Other,general,unknown,2,low,Software Developer,Standard queue,0.48150458219398334
GNOME-SHELL-746530,2015-03-20,Other,magnifier,unknown,2,low,Software Developer,Standard queue,0.45983107667136064
GIMP-131109,2004-01-10,GIMP,General,unknown,1,low,Software Developer,Standard queue,0.6063736883880047
XCHAT-GNOME-406289,2007-02-10,Other,general,unknown,2,low,Software Developer,Standard queue,0.5877742424456335
BUGZILLA.GNOME.ORG-528897,2008-04-19,Other,products and taxonomy,unknown,2,low,Software Developer,Standard queue,0.44848294001506206
ACCERCISER-433529,2007-04-26,Other,general,unknown,2,low,Software Developer,Standard queue,0.5441234604007336
EVOLUTION-349520,2006-08-01,EVOLUTION,Mailer,unknown,1,low,Frontend Developer,Standard queue,0.47453164971252143
TEST-138780,2004-04-01,Other,test,unknown,2,low,Software Developer,Standard queue,0.43387415986788946
GNOME-NETTOOL-336959,2006-04-02,Other,general,unknown,2,low,Software Developer,Standard queue,0.5364535369591144
NAUTILUS-47387,2001-03-05,NAUTILUS,Preferences,unknown,2,low,Software Developer,Standard queue,0.45710511001615384
ORCA-423198,2007-03-27,Other,speech,unknown,2,low,Software Developer,Standard queue,0.4630989489029492
GNOME-APPLETS-339255,2006-04-21,GNOME-APPLETS,general,unknown,1,low,Software Developer,Standard queue,0.552525233708082
EVOLUTION-218296,2002-01-06,EVOLUTION,Shell,unknown,2,low,Software Developer,Standard queue,0.7599225418166067
GLADE-312177,2005-08-01,Other,documentation,unknown,2,low,Product Specialist,Standard queue,0.4766452041392201
GSTREAMER-736017,2014-09-04,GSTREAMER,gst-rtsp-server,unknown,3,low,Backend Developer,Same-day review,0.47820049392865327
DIA-333193,2006-03-02,Other,exports,unknown,2,low,Software Developer,Standard queue,0.47351087994367114
NETWORKMANAGER-744598,2015-02-16,Other,Wi-Fi,unknown,2,low,Software Developer,Standard queue,0.43339693779557537
EVOLUTION-205457,2001-07-25,EVOLUTION,Mailer,unknown,2,low,Frontend Developer,Standard queue,0.47038786053530807
GNOME-PANEL-113381,2003-05-20,GNOME-PANEL,general,unknown,1,low,Software Developer,Standard queue,0.4630417688855679
EVOLUTION-350901,2006-08-11,EVOLUTION,Mailer,unknown,1,low,Frontend Developer,Standard queue,0.47223162209240227
GTHUMB-316321,2005-09-14,Other,general,unknown,2,low,Software Developer,Standard queue,0.6646078342254238
GAL-201162,2001-01-16,Other,ETable,unknown,3,low,Systems Developer,Same-day review,0.5946710046870353
NAUTILUS-CD-BURNER-119991,2003-08-15,Other,cd-burner,unknown,2,low,Software Developer,Standard queue,0.46866672878099214
NAUTILUS-390055,2006-12-27,NAUTILUS,general,unknown,2,low,Software Developer,Standard queue,0.4475079836425948
EVINCE-309393,2005-07-03,Other,general,unknown,2,low,Software Developer,Standard queue,0.44863116422450156
EVOLUTION-256184,2004-03-29,EVOLUTION,Tasks,unknown,1,low,Software Developer,Standard queue,0.46384588254572734
HAMSTER-APPLET-531951,2008-05-07,Other,general,unknown,2,low,Software Developer,Standard queue,0.46604965618088307
GNOME-MUD-116337,2003-06-30,Other,general,unknown,2,low,Software Developer,Standard queue,0.4834829608269434
GNOME-UTILS-104388,2003-01-25,Other,general,unknown,2,low,Software Developer,Standard queue,0.6223613165028834
GNOME-CONTROL-CENTER-85233,2002-06-14,GNOME-CONTROL-CENTER,Mouse,unknown,2,low,Software Developer,Standard queue,0.5485353360328062
LIBGDA-300592,2005-04-14,Other,Client library,unknown,2,low,Software Developer,Standard queue,0.4462311418765755
GALEON-84681,2002-06-09,GALEON,Mozilla interaction,unknown,2,low,Software Developer,Standard queue,0.5175068135554494
GTK+-331820,2006-02-19,GTK+,Backend: X11,unknown,2,low,Backend Developer,Standard queue,0.5657584793160758
EMPATHY-626009,2010-08-04,Other,Meta Contacts,unknown,2,low,Software Developer,Standard queue,0.7669132213525575
RYGEL-596327,2009-09-25,Other,general,unknown,2,low,Software Developer,Standard queue,0.48324044967143653
PANGO-462137,2007-07-31,Other,general,unknown,3,low,Software Developer,Same-day review,0.5832515574109618
GNOME-GAMES-SUPERSEDED-142630,2004-05-16,Other,general,unknown,1,low,Software Developer,Standard queue,0.7487319643412451
HOTSSH-727225,2014-03-28,Other,everything,unknown,2,low,Software Developer,Standard queue,0.48549758338233306
RHYTHMBOX-165769,2005-01-31,RHYTHMBOX,User Interface,unknown,2,low,Frontend Developer,Standard queue,0.6977366733848731
GNOME-GAMES-SUPERSEDED-460812,2007-07-27,Other,gnobots2,unknown,1,low,Software Developer,Standard queue,0.7048426469279329
GNOME-SYSTEM-TOOLS-163100,2005-01-06,Other,general,unknown,2,low,Software Developer,Standard queue,0.6769702070761803
BUGZILLA.GNOME.ORG-382200,2006-12-04,Other,general,unknown,2,low,Software Developer,Standard queue,0.48571480182823185
EPIPHANY-134758,2004-02-18,EPIPHANY,General,unknown,2,low,Software Developer,Standard queue,0.4841849077557938
GLADE-412848,2007-02-27,Other,general,unknown,3,low,Software Developer,Same-day review,0.45542611891290086
JHBUILD-748086,2015-04-17,Other,general,unknown,2,low,Software Developer,Standard queue,0.4611519827242012
TRACKER-460659,2007-07-26,Other,Search Tool,unknown,3,low,Systems Developer,Same-day review,0.698283002398753
GNOME-APPLETS-4155,1999-12-08,GNOME-APPLETS,general,unknown,2,low,Software Developer,Standard queue,0.8443861908256745
GNOME-COMMANDER-434501,2007-04-30,Other,application,unknown,3,low,Systems Developer,Same-day review,0.7375433685231079
GTK+-58920,2001-08-13,GTK+,Widget: Other,unknown,2,low,Software Developer,Standard queue,0.7074871877951879
GTKHTML-248615,2003-09-18,Other,Rendering,unknown,2,low,Frontend Developer,Standard queue,0.7245097051207007
GSTREAMER-734830,2014-08-15,GSTREAMER,gst-plugins-bad,unknown,2,low,Software Developer,Standard queue,0.444788775966126
GLIB-57694,2001-07-17,GLIB,general,unknown,2,low,Software Developer,Standard queue,0.4856841884600664
DIA-84603,2002-06-08,Other,general,unknown,1,low,Software Developer,Standard queue,0.6179362550112232
GNOME-POWER-MANAGER-444240,2007-06-05,Other,gnome-power-manager,unknown,3,low,Systems Developer,Same-day review,0.7336595306855658
GNOME-APPLETS-121574,2003-09-05,GNOME-APPLETS,stickynotes,unknown,2,low,Software Developer,Standard queue,0.9030499813141983
GNOME-CONTROL-CENTER-311599,2005-07-26,GNOME-CONTROL-CENTER,Mouse,unknown,3,low,Systems Developer,Same-day review,0.5334245238811218
GNOME-PRINT-133926,2004-02-09,Other,general,unknown,2,low,Software Developer,Standard queue,0.4852018422159115
GSTREAMER-385084,2006-12-12,GSTREAMER,gstreamer (core),unknown,2,low,Backend Developer,Standard queue,0.7100241333746731
DOXYGEN-164072,2005-01-14,Other,general,unknown,2,low,Software Developer,Standard queue,0.4852379802850439
METACITY-102175,2002-12-29,Other,Søren's compositor,unknown,2,low,Software Developer,Standard queue,0.48568936748561164
GTHUMB-113978,2003-05-29,Other,general,unknown,2,low,Software Developer,Standard queue,0.4727755727462663
EKIGA-306204,2005-06-01,Other,general,unknown,2,low,Software Developer,Standard queue,0.5427552974746612
NAUTILUS-CD-BURNER-125374,2003-10-24,Other,cd-burner,unknown,2,low,Software Developer,Standard queue,0.4777058726228272
EVOLUTION-225998,2002-06-08,EVOLUTION,Shell,unknown,3,low,Systems Developer,Same-day review,0.4733947252667311
BANSHEE-344795,2006-06-13,Other,Device - USB Mass Storage,unknown,2,low,Database Engineer,Standard queue,0.633989281620494
GTHUMB-316084,2005-09-12,Other,general,unknown,2,low,Software Developer,Standard queue,0.4573996302509449
PANGO-166832,2005-02-09,Other,general,unknown,2,low,Software Developer,Standard queue,0.44358886838787925
GNOME-CORE-12564,2000-05-29,Other,panel,unknown,2,low,Software Developer,Standard queue,0.46045181422726306
WEBSITE-117961,2003-07-21,Other,www.gnome.org,unknown,1,low,Software Developer,Standard queue,0.4857760798375236
GNOME-MEDIA-36533,2001-01-02,Other,gtcd,unknown,2,low,Software Developer,Standard queue,0.8399472308742941
EVOLUTION_EXCHANGE-307821,2005-06-15,Other,Connector,unknown,3,low,Systems Developer,Same-day review,0.9232241126012173
GNUMERIC-702485,2013-06-17,GNUMERIC,import/export MS Excel (tm),unknown,3,low,Systems Developer,Same-day review,0.8793847078458294
GNOME-MEDIA-329922,2006-02-04,Other,Gnome-Sound-Recorder,unknown,2,low,Software Developer,Standard queue,0.7989328887037221
RHYTHMBOX-405149,2007-02-06,RHYTHMBOX,general,unknown,2,low,Software Developer,Standard queue,0.4816742465887789
EVOLUTION-215781,2001-11-20,EVOLUTION,Mailer,unknown,3,low,Frontend Developer,Same-day review,0.44376341024213994
GCONF-565297,2008-12-21,Other,gconf,unknown,2,low,Software Developer,Standard queue,0.8336256738514657
GTK+-402806,2007-01-31,GTK+,.General,unknown,2,low,Software Developer,Standard queue,0.4863767211343851
NAUTILUS-84465,2002-06-07,NAUTILUS,File and Folder Operations,unknown,1,low,Software Developer,Standard queue,0.4675613546227658
TOTEM-401580,2007-01-28,TOTEM,general,unknown,2,low,Software Developer,Standard queue,0.49400053635950864
GTK+-323752,2005-12-10,GTK+,Backend: X11,unknown,2,low,Backend Developer,Standard queue,0.4789527333579159
EVOLUTION-523335,2008-03-19,EVOLUTION,Plugins,unknown,1,low,Software Developer,Standard queue,0.9080069079393296
DEVHELP-477971,2007-09-18,Other,General,unknown,2,low,Software Developer,Standard queue,0.4634786490892183
GNOME-APPLETS-521087,2008-03-07,GNOME-APPLETS,stickynotes,unknown,2,low,Software Developer,Standard queue,0.4646977778201049
ONTV-408789,2007-02-17,Other,general,unknown,1,low,Software Developer,Standard queue,0.4467090948164755
GNOME-APPLETS-87496,2002-07-06,GNOME-APPLETS,multiload,unknown,2,low,Software Developer,Standard queue,0.47138453371971195
REMOVABLE_MEDIA_MANAGER-123824,2003-10-04,Other,general,unknown,2,low,Software Developer,Standard queue,0.910870266049189
EKIGA-442406,2007-05-30,Other,OPAL,unknown,2,low,Software Developer,Standard queue,0.8770925336215609
NAUTILUS-46186,2001-01-31,NAUTILUS,general,unknown,2,low,Software Developer,Standard queue,0.485786592659429
AT-SPI-132987,2004-01-30,Other,build,unknown,2,low,DevOps Engineer,Standard queue,0.7174917185731682
ADWAITA-ICON-THEME-167182,2005-02-12,Other,general,unknown,2,low,Software Developer,Standard queue,0.47112325474808925
GNOME-CONTROL-CENTER-98690,2002-11-16,GNOME-CONTROL-CENTER,[obsolete] theme-manager,unknown,3,low,Systems Developer,Same-day review,0.6623341549377784
TOTEM-318817,2005-10-13,TOTEM,GStreamer backend,unknown,2,low,Backend Developer,Standard queue,0.5058197925999292
GNOMEICU-101988,2002-12-26,Other,Message dialogs,unknown,2,low,Software Developer,Standard queue,0.9306084420953475
GNOME-PANEL-90235,2002-08-08,GNOME-PANEL,workspace switcher,unknown,2,low,Software Developer,Standard queue,0.4781542623301014
GNOME-DESKTOP-87450,2002-07-05,Other,libgnome-desktop,unknown,2,low,Software Developer,Standard queue,0.4852739162949174
EVOLUTION-219920,2002-02-04,EVOLUTION,Mailer,unknown,2,low,Frontend Developer,Standard queue,0.4857984577502139
GNOME-CORE-35106,2000-12-13,Other,gmenu,unknown,2,low,Software Developer,Standard queue,0.5173845845645431
GNOME-COMMANDER-344555,2006-06-11,Other,application,unknown,1,low,Software Developer,Standard queue,0.8296610021473555
GTK+-393124,2007-01-05,GTK+,Widget: GtkNotebook,unknown,2,low,Software Developer,Standard queue,0.7108154440674114
GSTREAMER-442689,2007-05-31,GSTREAMER,gst-plugins-bad,unknown,3,low,Systems Developer,Same-day review,0.6600496446199132
GNOME-PYTHON-154452,2004-10-04,Other,general,unknown,2,low,Software Developer,Standard queue,0.5173872869511776
GTK+-131808,2004-01-17,GTK+,Documentation,unknown,2,low,Product Specialist,Standard queue,0.43882990381703246
GNUMERIC-91320,2002-08-21,GNUMERIC,Documentation,unknown,2,low,Product Specialist,Standard queue,0.48570164585404607
NAUTILUS-129845,2003-12-22,NAUTILUS,general,unknown,1,low,Software Developer,Standard queue,0.6042109518726414
GGV-93181,2002-09-13,Other,general,unknown,2,low,Software Developer,Standard queue,0.5514700190979476
GNOME-APPLETS-154192,2004-09-30,GNOME-APPLETS,mixer,unknown,2,low,Software Developer,Standard queue,0.4846287886280242
MEDUSA-41895,2000-08-02,Other,Index Daemon,unknown,2,low,Software Developer,Standard queue,0.4326500446790677
BEAGLE-165284,2005-01-26,Other,General,unknown,1,low,Software Developer,Standard queue,0.4836279864201964
LSR-414994,2007-03-05,Other,extensions,unknown,2,low,Software Developer,Standard queue,0.43972904795595386
GAL-200321,2000-06-16,Other,ETable,unknown,3,low,Systems Developer,Same-day review,0.4787516625977528
NAUTILUS-CD-BURNER-317068,2005-09-23,Other,burn vfs-method,unknown,2,low,Software Developer,Standard queue,0.4819949724941101
EPIPHANY-680529,2012-07-24,EPIPHANY,General,unknown,2,low,Software Developer,Standard queue,0.4625483074403066
EVOLUTION-206423,2001-08-05,EVOLUTION,Mailer,unknown,2,low,Frontend Developer,Standard queue,0.7405431467473733
GNOME-TERMINAL-392378,2007-01-03,Other,general,unknown,3,low,Software Developer,Same-day review,0.9305380679633761
PAN-60412,2001-09-12,PAN,general,unknown,2,low,Software Developer,Standard queue,0.6659672826831414
NAUTILUS-41965,2000-08-04,NAUTILUS,Views: All,unknown,2,low,Software Developer,Standard queue,0.5667707795522495
GNOME-CORE-11326,2000-05-17,Other,panel,unknown,2,low,Software Developer,Standard queue,0.47735912062523145
GLIB-153041,2004-09-19,GLIB,general,unknown,2,low,Software Developer,Standard queue,0.5208356863445837
GDM-50874,2001-02-14,Other,general,unknown,2,low,Software Developer,Standard queue,0.6410537434502117
TOTEM-310663,2005-07-17,TOTEM,Movie player,unknown,2,low,Software Developer,Standard queue,0.945619605113851
GIMP-318075,2005-10-06,GIMP,libgimp,unknown,1,low,Software Developer,Standard queue,0.8451976054778971
GNOME-SYSTEM-TOOLS-316986,2005-09-23,Other,users-admin,unknown,2,low,Software Developer,Standard queue,0.727761458423378
GNOMEMM-139403,2004-04-07,Other,libgnomecanvasmm,unknown,2,low,Software Developer,Standard queue,0.4756861217865887
GPARTED-325969,2006-01-06,Other,livecd,unknown,2,low,Software Developer,Standard queue,0.533655146860435
EVOLUTION-208528,2001-08-31,EVOLUTION,Mailer,unknown,1,low,Frontend Developer,Standard queue,0.4815869715112001
GNOME-PYTHON-134785,2004-02-18,Other,gnome,unknown,2,low,Software Developer,Standard queue,0.4700168458241144
GALEON-58010,2001-07-24,GALEON,User interface,unknown,2,low,Frontend Developer,Standard queue,0.44621115679870693
DESKBAR-APPLET-473052,2007-09-03,Other,general,unknown,3,low,Software Developer,Same-day review,0.7684897989086497
