bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
HARFBUZZ-63107,2013-04-04,src,HARFBUZZ,FTBFS on ppc64: symbols marked with 'D' on powerpc64 instead,"In output of nm utility symbols are marked with 'D' on powerpc64-linux instead of 'T'
because powerpc64-linux uses 64-bit PowerPC ELF ABI
in which function descriptors are found in data section.
http://refspecs.linuxfoundation.org/ELF/ppc64/PPC-elf64abi.html

Patch is attached.",freedesktop,aelmahmoudy,fixed,1,resolved,4,2013-04-04,0,3,2013-04-04,0,normal,2
GYPSY-48564,2012-04-11,General,GYPSY,Does not jhbuild,"In running jhbuild for the Gnome 3.4 moduleset I got this with a fresh setup (Gypsy has never been built before):

git clone git://anongit.freedesktop.org/gypsy
Cloning into gypsy...
remote: Counting objects: 469 done.
remote: Compressing objects: 100% (279/279) done.
remote: Total 469 (delta 301) reused 298 (delta 187)
Receiving objects: 100% (469/469) 187.32 KiB done.
Resolving deltas: 100% (301/301) done.
git remote set-url origin git://anongit.freedesktop.org/gypsy
git remote update origin
Fetching origin
git pull --rebase
Current branch master is up to date.
*** Configuring gypsy *** [16/45]
./autogen.sh --prefix /home/federico/jhbuild/install --libdir '/home/federico/jhbuild/install/lib'  --disable-static 
autoreconf: Entering directory `.'
autoreconf: configure.ac: not using Gettext
autoreconf: running: aclocal 
configure.ac:11: warning: macro `AM_PROG_LIBTOOL' not found in library
configure.ac:59: warning: PKG_PROG_PKG_CONFIG is m4_require'd but not m4_defun'd
/home/federico/jhbuild/install/share/aclocal/gtk-doc.m4:7: GTK_DOC_CHECK is expanded from...
configure.ac:59: the top level
autoreconf: configure.ac: tracing
configure.ac:59: warning: PKG_PROG_PKG_CONFIG is m4_require'd but not m4_defun'd
aclocal.m4:29: GTK_DOC_CHECK is expanded from...
configure.ac:59: the top level
autoreconf: configure.ac: not using Libtool
autoreconf: running: /usr/bin/autoconf
configure.ac:59: warning: PKG_PROG_PKG_CONFIG is m4_require'd but not m4_defun'd
aclocal.m4:29: GTK_DOC_CHECK is expanded from...
configure.ac:59: the top level
configure.ac:11: error: possibly undefined macro: AM_PROG_LIBTOOL
      If this token and others are legitimate please use m4_pattern_allow.
      See the Autoconf documentation.
configure.ac:18: error: possibly undefined macro: AC_DEFINE
configure.ac:26: error: possibly undefined macro: AC_SUBST
configure.ac:31: error: possibly undefined macro: AC_MSG_ERROR
autoreconf: /usr/bin/autoconf failed with exit status: 1",iain,federico,fixed,1,resolved,4,2012-05-14,0,3,2012-05-14,33,normal,2
XORG-96695,2016-06-27,Driver/intel,XORG,[HSW/BDW Bisected] 3D graphics show previous buffers,"Buffer swapping was broken in commit cac7c8dc4b154d37ff27430aa7b714ac84f3d092.

When rendering 3D graphics old buffer contents show up between all rendered frames. This happens in both fullscreen and windowed mode.

The problem is visible on Haswell and Broadwell but not on Skylake with both DRI2 and DRI3. It can be easily seen when running a GPU intensive program like FurMark.",chris,pekka.jylha-ollila,fixed,1,resolved,4,2016-08-06,0,4,2016-07-04,7,normal,2
LIBREOFFICE-69208,2013-09-11,Localization,LIBREOFFICE,Other: transex3.exe causes an exception when using Parallel Build.,"Created attachment 85607
stacktrace

Problem description: 

Sometimes transex3.exe causes an exception in l10ntools module when using Parallel Build.
I'm using Visual Studio 2012 and Windows 8.
I attach a stacktrace.

Steps to reproduce:
1. ./autogen.sh with --with-parallelism=12 switch.
2. /opt/lo/bin/make 

Build will fail with the following message.

-------------------------------------------------
/opt/lo/bin/make -j 12 -rs -f F:/lo4mas/core/Makefile.gbuild
[build DEP] LNK:Executable/reg2unoidl.exe
[build DEP] LNK:Library/iunoidl.lib
[build DEP] LNK:Executable/uno-skeletonmaker.exe
[build DEP] LNK:Library/ishlxthdl_x64.lib
[build DEP] LNK:Library/ishlxthdl.lib
[build DEP] LNK:Executable/regcompare.exe
[build DEP] LNK:Executable/regview.exe
[build DEP] LNK:Executable/regmerge.exe
[build DEP] LNK:Executable/idlc.exe
[build DEP] LNK:Library/idict_zh.lib
[build DEP] LNK:Library/idict_ja.lib
[build DEP] LNK:Executable/cppumaker.exe
[build DEP] LNK:Executable/javamaker.exe
[build DEP] LNK:Library/iunoidl.lib
[build LNK] Library/iunoidl.lib
[build DEP] LNK:Executable/idlc.exe
[build LNK] Executable/idlc.exe
[build DEP] LNK:Executable/regmerge.exe
   ライブラリ F:/lo4mas/core/workdir/wntmsci14/LinkTarget/Library/iunoidl.lib とオブジェクト F:/lo4mas/core/workdir/wntmsci14/LinkTarget/Library/iunoidl.exp を作成中
[build LNK] Executable/regmerge.exe
   ライブラリ F:/lo4mas/core/workdir/wntmsci14/LinkTarget/Executable/idlc.lib とオブジェクト F:/lo4mas/core/workdir/wntmsci14/LinkTarget/Executable/idlc.exp を作成中
[build DEP] LNK:Executable/regcompare.exe
[build LNK] Executable/regcompare.exe
[build PRJ] xslt
[build PKG] xslt
[build SRS] accessibility/source/helper/accessiblestrings.src
[build SRS] vcl/source/src/btntext.src
[build SRS] vcl/source/src/helptext.src
[build SRS] vcl/source/src/menu.src
[build SRS] vcl/source/src/print.src
[build SRS] vcl/source/src/stdtext.src
[build SRS] vcl/source/src/throbber.src
[build SRS] vcl/source/src/units.src
[build SRS] vcl/source/src/fpicker.src
[build SRS] vcl/source/edit/textundo.src
[build SRS] svtools/source/contnr/fileview.src
[build SRS] svtools/source/contnr/svcontnr.src
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/units.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/units.src'
make[1]: *** Waiting for unfinished jobs....
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/svtools/source/contnr/fileview.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/svtools/source/contnr/fileview.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/edit/textundo.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/edit/textundo.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/fpicker.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/fpicker.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/stdtext.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/stdtext.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/print.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/print.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/menu.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/menu.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/helptext.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/helptext.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/btntext.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/vcl/source/src/btntext.src'
make[1]: *** [F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/accessibility/source/helper/accessiblestrings.src] Error 255
make[1]: *** Deleting file `F:/lo4mas/core/workdir/wntmsci14/SrsPartMergeTarget/accessibility/source/helper/accessiblestrings.src'
make: *** [build] Error 2
-------------------------------------------------


Operating System: Windows (other)
Version: 4.2.0.0.alpha0+ Master",timar74,yagit,fixed,1,resolved,4,2013-09-12,0,6,2013-09-12,1,normal,2
PIXMAN-12039,2007-08-17,pixman,PIXMAN,Double free of region data on pixman_region_validate() error path,During pixman_region_validate() the incoming region is copied onto a local array. However during the cleanup after error both the local array and incoming region are destroyed - causing a double free of the incoming rectangle data.,soren.sandmann,chris,fixed,1,resolved,4,2007-10-17,0,3,2007-10-17,61,major,4
LIBREOFFICE-47311,2012-03-14,Spreadsheet,LIBREOFFICE,EDITING: Crash copy one or more cells in more than one sheet,"In a new spreadsheet.

Introduce in Sheet1:
A1:    1
Select A1 copy (Ctrl-C)
Select Sheet2
Paste
Ok!
Select Sheet1 and Sheet2 (Shift+click)
Paste
Crash!
Select Sheet2 and Sheet3 (Shift+click)
Paste
Crash!",dtardon,mariosv,fixed,1,resolved,4,2014-12-14,0,7,2012-03-15,1,major,4
FREEDESKTOP.ORG-16265,2008-06-07,Administration,FREEDESKTOP.ORG,Hook permissions on new git repos,"The post-update hook needs to be chmod +x to ensure that the repo can be
cloned or fetched over http for those who use that access method.

(Read the git-update-server-info(1) man page for details.)

On annarchy this:

: find /git/ -name post-update \! -perm -111 -ls

finds 42 repos which need that fix.  

After the hooks are fixed git-update-server-info should be run in each
of the affected repos.

This will of course have to be done on kemper.

The procedure for adding a repo should set the +x perm when the repo is
created or copied over.

(A quick test on my box shows that doing the chmod on the hooks in the templates dir does indeed propagate to repos subsequently git-init(1)ed.  I suspect any such change will have to be redone after any apt-get upgrade which upgrades git....)

I don't know how often http is used for fdo repos.  As an example there
are only 31 repos accessible via http://people.fd.o but at least 230
available via git://people.fd.o.  And about a third of those 31 won't
work over http because they need a git-update-server-info.

But there has been some chatter about failing http clones on the lists
so it seems at least some people use it at least some of the time.

(CC (of initial email) via bugz by request.)",sitewranglers,cloos,fixed,1,resolved,4,2008-07-22,0,2,2008-07-22,45,normal,2
XORG-10670,2007-04-18,Driver/intel,XORG,inter driver turns off VGA output after a Xorg server reset,"I'm testing on HP 7600U (945) and HP 7700U (965)
running FC4 with 2.6.20 kernel and Xorg 7.2 + 
tar balls depends to support git intel driver
built from source.

1. start Xorg
2. xmessage Hello
3. ^C xmessage
4. xmessage Hello

At 1 the screen goes black showing Xorg is running and the screen is happy.
At 2 Hello appears on the screen
At 3 the Xorg server resets and the screen is still happy.
At 4 the screen sees the VGA signal go away.

Since xmessage is the one and only client when it quits the Xorg server will reset itself. The interesting message in the logs is:

(WW) intel(0):   Hardware claims plane A is off while software believes it is on",eric,barry.scott,fixed,1,resolved,4,2007-04-18,0,5,2007-04-18,0,major,4
LIBREOFFICE-47871,2012-03-25,Writer,LIBREOFFICE,: Chapter Names with Footnotes Inserted as a Field,"Created attachment 59041
An image of the issue and the insert fields dialog showing that it occurs elsewhere as well.

Problem description:
If a heading has a footnote and is added elsewhere by means of a chapter name field (in the header for example) the footnote reference number (which is superscript) shows up in the chapter name generated by the field (as regular text).

Steps to reproduce:
1. Make a new document 
2. Add some text and make it heading level 1
3. Add a footnote to the heading: Insert -> Footnote/Endnote... -> OK
4. Add a chapter name field: Insert -> Fields -> Other... -> Document -> Chapter -> Chapter Name -> Insert

Current behavior:
If a heading is called Truth in Advertising and has footnote 1 at the end it will show up as Truth in Advertising1

Expected behavior:
If a heading is called Truth in Advertising and has footnote 1 at the end it should show up as Truth in Advertising
              
Browser: Mozilla/5.0 (X11 Linux i686 rv:11.0) Gecko/20100101 Firefox/11.0",libreoffice-bugs,bdjnks,fixed,1,resolved,4,2014-04-03,0,6,2014-04-03,739,normal,2
PULSEAUDIO-93946,2016-01-31,clients,PULSEAUDIO,Changing device profile to HDMI is reset to default after monitor goes into powersave,"I have an arch linux system with an up to date plasma desktop (plasma-framework 5.18.0-3 (kf5) and plasma-desktop 5.5.4-1 (plasma) and running pulseaudio for sound.

After recent package updates to:

[2016-01-23 10:56] [ALPM] upgraded libpulse (7.1-3 -> 8.0-1)
[2016-01-23 10:56] [ALPM] upgraded pulseaudio (7.1-3 -> 8.0-1)
[2016-01-23 10:56] [ALPM] upgraded pulseaudio-gconf (7.1-3 -> 8.0-1)

I found that my usual sound setting to have sound output going to the HDMI output to my monitor speakers had been changed to analogue.  

From the plasma K menu I have to go to System Settings -> Multimedia then Audio and Video tab - choose Audio Hardware Setup tab - and then select the sound card profile as Digital Stereo (HDMI 2) Output and Analog Stereo Input and click Apply.  If I then run pactl list sinks in a terminal I get output which has the tail end as:

device.product.name = 7 Series/C210 Series Chipset Family High Definition Audio Controller
                device.form_factor = internal
                device.string = hdmi:01
                device.buffering.buffer_size = 352800
                device.buffering.fragment_size = 176400
                device.access_mode = mmap+timer
                device.profile.name = hdmi-stereo-extra1
                device.profile.description = Digital Stereo (HDMI 2)
                device.description = Built-in Audio Digital Stereo (HDMI 2)
                alsa.mixer_name = Intel PantherPoint HDMI
                alsa.components = HDA:10ec08928086203600100302 HDA:808628068086010100100000
                module-udev-detect.discovered = 1
                device.icon_name = audio-card-pci
        Ports:
                hdmi-output-1: HDMI / DisplayPort 2 (priority: 5800 available)
        Active Port: hdmi-output-1
        Formats:
                pcm

Then sound through the HDMI connection to the speakers on the monitor works fine but only for some limited period. 

After some period of time leaving the system not using any sound output the sound stops working again and the command pactl list sinks in a terminal then shows:

device.product.name = 7 Series/C210 Series Chipset Family High Definition Audio Controller
                device.form_factor = internal
                device.string = front:0
                device.buffering.buffer_size = 352800
                device.buffering.fragment_size = 176400
                device.access_mode = mmap+timer
                device.profile.name = analog-stereo
                device.profile.description = Analog Stereo
                device.description = Built-in Audio Analog Stereo
                alsa.mixer_name = Intel PantherPoint HDMI
                alsa.components = HDA:10ec08928086203600100302 HDA:808628068086010100100000
                module-udev-detect.discovered = 1
                device.icon_name = audio-card-pci
        Ports:
                analog-output-lineout: Line Out (priority: 9900 not available)
                analog-output-speaker: Speakers (priority: 10000)
                analog-output-headphones: Headphones (priority: 9000)
        Active Port: analog-output-speaker
        Formats:
                pcm

If I then go back to the System Settings and look again at Multimedia then Audio and Video tab - choose Audio Hardware Setup tab my settings have reverted back to Analogue Stereo Output.

So it seems that pulseaudio has some kind of timeout for the changed setting and it does not remain permanent despite changing it and applying it in the plasma settings area.  I have also tried changing the setting by right clicking the volume icon in the system tray which then leads to the same GUI and options. But this has the same result.   

This may be be relevant in the journal log:
Jan 29 21:35:34 home1 systemsettings5[16487]: Error loading plugin kcm_pulseaudio The shared library was not found.
                                              Plugin search paths are (/usr/lib/qt/plugins /usr/bin)
                                              The environment variable QT_PLUGIN_PATH might be not correctly set

and later in the journal:
Jan 30 09:10:23 home1 pulseaudio[685]: E: [pulseaudio] module.c: Module module-device-manager should be loaded once at most. Refusing to load.

and later again in the journal:
Jan 30 09:11:03 home1 systemd[517]: pulseaudio.service: Service hold-off time over scheduling restart.
Jan 30 09:11:03 home1 systemd[517]: Stopped Sound Service.
Jan 30 09:11:03 home1 systemd[517]: Starting Sound Service...
Jan 30 09:11:03 home1 pulseaudio[19809]: W: [pulseaudio] pid.c: Stale PID file overwriting.
Jan 30 09:11:03 home1 systemd[517]: Started Sound Service.

Does this indicate a possible pulseaudio bug or is this a config error?  However until the recent package update this problem did not exist on my computer.",pulseaudio-bugs,mike.cloaked,fixed,1,resolved,4,2017-08-16,0,72,2016-12-26,330,normal,2
